case1,case2,label
82035,77168,1
20525,71347,0
50882,99726,1
79044,65137,0
24171,11091,0
488,40388,0
28972,216,0
51599,14182,0
38373,29105,0
90466,4315,0
45656,25305,0
17271,66905,0
44882,41579,0
81963,78796,1
80774,1801,0
47349,63584,0
42100,34975,1
65845,99901,0
41846,60338,0
41994,26505,0
16906,6619,0
66061,10620,0
8476,57789,0
67240,56840,1
8920,78944,0
35087,38606,0
60604,963,0
46263,49169,1
57243,44730,0
8745,20840,0
96402,50935,0
94598,65176,0
33715,10817,1
14239,5072,0
37401,12718,0
44165,93559,0
34177,17525,0
22919,44400,0
13904,83924,0
74129,37831,0
21167,95248,1
57634,78679,0
15013,18305,0
5817,97113,0
32947,65297,0
74355,14678,0
79262,14394,0
6822,25017,1
77597,19433,0
91126,58532,0
47341,29520,0
25203,4037,0
64117,56240,0
38816,66980,1
3324,52908,0
14006,89241,0
57365,19239,0
26140,52864,0
93526,22663,0
36203,53338,0
82947,63853,0
66648,90966,0
38449,37971,0
10955,14625,0
89568,30188,0
9839,82515,0
53812,64393,0
11354,48633,0
23712,37478,0
99513,60490,0
68221,52372,0
36428,47863,0
32764,41543,0
27706,22628,0
23039,23023,0
3686,9985,0
33949,92333,1
7266,96196,1
97521,25902,0
52592,18303,0
53868,5279,0
16401,7216,0
3529,41512,0
2922,65180,0
18606,24539,0
57753,38847,0
72719,99218,0
42462,8730,0
32209,36941,0
3272,3373,0
23739,43644,0
68265,11444,0
81092,39903,1
88014,9748,0
18444,44071,0
26684,71768,0
2845,27400,0
48793,82431,0
21448,15597,0
53528,71139,1
78288,679,0
25375,62692,0
22500,15745,0
345,79171,0
1476,38398,0
67466,22773,1
7857,60746,0
91948,23436,0
3049,82693,0
76501,6321,0
19565,56273,0
42103,74702,0
32430,89537,0
53736,68675,0
50814,76895,0
14401,28080,0
92427,15330,0
95399,8575,1
56241,17663,0
62839,19765,0
25772,96315,0
40272,8363,0
79251,35649,0
60442,92935,1
61297,17995,0
74906,21535,0
95995,68653,0
39297,18122,0
55517,68661,0
12402,50344,0
54114,8724,0
88427,18782,0
72861,62705,0
87125,99365,1
23290,26898,0
30412,18574,0
4644,16069,0
72000,12255,0
78990,95238,0
93675,74991,0
99244,78034,0
33257,10235,0
64742,95034,0
67903,83483,0
33092,98159,0
99916,64948,0
1244,64984,0
17390,20310,0
13973,28102,0
93505,8752,0
13161,50749,0
87629,67800,0
72304,26520,0
60492,10900,0
17194,60130,0
80709,42194,0
23759,90658,0
52790,68243,0
35746,93306,0
94885,10907,0
94127,48226,0
35215,88355,1
18422,73615,0
14788,26533,0
30679,27184,0
80951,39572,0
26803,72515,1
34658,4510,1
24301,46124,0
30698,49397,0
82978,46782,0
95886,929,0
21329,40650,0
45617,52589,0
49365,16599,0
52063,91497,0
93781,22450,0
52458,58374,0
80782,57545,0
36844,26350,0
42203,84125,0
12823,40971,0
38242,52177,0
78942,15695,0
26630,26678,0
15589,88631,0
24302,41951,0
37051,48962,0
51736,54935,0
8026,57648,0
92262,53027,0
96820,94510,0
62177,21069,0
17316,26480,0
10379,2834,0
77654,95971,0
83595,24283,0
92389,86876,0
78484,34659,0
33906,48255,1
97349,69908,0
99828,5994,0
84125,64998,0
22381,48166,0
7577,41935,0
74459,16180,0
65535,36817,0
91282,70633,0
79380,10498,0
46322,95064,0
28572,83404,0
89419,35854,0
82458,97391,0
42475,28904,0
63934,19076,0
20090,58285,0
85357,22056,0
16752,17452,0
77600,72464,0
62357,16153,0
12907,20937,1
35729,90946,1
74531,4562,0
18192,89807,0
36017,32809,1
24495,56244,0
18426,33929,0
83158,34714,0
20628,83045,1
45270,50918,0
17859,2994,0
81026,85553,0
68282,9657,0
1481,18326,0
20096,41856,0
90554,51516,0
12780,17948,0
16537,29290,0
63242,50283,0
63495,83001,1
3803,86755,0
40727,499,0
85176,223,0
35077,26139,1
27064,87447,0
72360,46552,0
32772,62034,0
29432,13268,1
76760,29566,0
66598,22242,0
1661,83978,1
94494,90742,0
67633,7434,1
46148,60075,0
89169,13889,0
76465,22457,0
54581,91094,0
82959,24921,0
68057,92832,0
44317,5243,0
7761,4440,0
35258,95179,1
64375,92392,0
62253,72469,0
39600,39684,0
798,92331,1
37535,2515,0
81482,76408,0
18486,42442,0
27154,26973,0
95283,94063,0
78570,68009,0
72275,81102,0
58775,87196,0
98694,49938,0
82032,52785,0
7051,93237,1
4887,39699,0
91209,41960,0
36824,94918,0
68212,73690,0
10077,15514,0
29006,16091,0
22365,69196,0
52599,48489,0
7597,8975,0
77700,59990,0
54894,91687,1
30563,55275,0
15300,6333,0
97651,70916,0
32572,69173,0
60195,58365,0
38631,28834,0
54940,21781,0
66386,45079,0
38815,40159,0
3646,66758,0
52626,4751,0
87116,76289,0
3266,85131,0
32759,37988,0
20155,46827,0
4637,10886,0
62855,5751,0
38557,37363,0
45233,77109,0
74169,40817,0
14530,97851,0
1685,35518,0
16524,38788,0
4214,55911,0
15936,39150,0
76227,5145,0
84138,15894,0
26431,87081,0
34353,31148,0
54328,23642,0
88173,82389,0
39357,44866,0
8681,19821,0
86829,46646,0
73562,39393,0
77286,79646,0
79849,98334,0
87838,59016,0
70630,22244,1
45153,88274,1
71703,36303,0
16090,5327,0
81233,7593,0
76441,78810,0
49711,56722,0
45148,46209,0
16792,2812,0
99731,91433,1
29344,39055,0
37621,92888,0
25082,64130,0
16800,54373,0
83053,32200,1
37109,6616,1
50635,57747,1
632,87885,0
82745,4294,0
51686,91729,0
773,74712,0
61637,32210,0
31725,41889,0
898,61353,0
57545,36089,1
89775,48783,0
47435,75122,1
66843,19190,0
6076,96532,0
44089,37169,0
71655,77668,1
62292,80470,0
43484,36391,0
43117,89289,0
92104,30650,0
71240,44667,0
78478,77477,0
55552,11575,0
37973,14532,0
68966,27462,0
73,31740,0
99685,14439,0
29663,46945,0
40553,89667,0
20098,81951,0
10919,14346,0
20314,87734,0
35192,63268,0
5523,80510,0
31496,78206,0
68471,7635,0
80670,4404,0
75888,90433,1
33989,47726,0
32216,14003,0
71488,42262,0
83403,96963,0
57331,50444,1
10227,35250,0
48344,13597,0
75513,84416,0
80815,64581,1
72481,27269,0
81738,81427,0
51372,15718,0
59507,12724,0
13654,18493,0
83683,20086,0
32666,9265,0
87191,86084,0
33848,15409,0
69810,53292,0
26064,64452,0
89161,28891,0
54978,30632,0
18026,81865,0
74615,54650,0
31048,62149,0
66532,21147,0
90336,25014,0
73432,63340,0
11099,99158,1
93069,84611,0
61179,33689,0
85911,6730,0
26947,12003,0
21147,24053,1
55173,2436,0
66561,68508,0
36631,61829,0
4258,98303,0
68671,14889,0
52505,46664,1
13417,92710,0
10744,60528,0
94312,58907,0
7671,12460,0
15194,39053,0
12688,68998,0
14561,21546,0
20560,19811,0
38018,78130,0
38325,36756,0
99305,42448,0
24703,73499,0
18652,93648,0
97335,2399,0
68718,66484,1
40133,15707,0
10991,37528,0
76231,34723,0
19036,5079,0
79518,19618,0
73398,74148,0
18353,1627,1
81938,35546,0
56146,36640,1
76980,40499,0
70238,25798,0
40991,18632,0
51281,50702,1
86263,82092,0
57555,2673,0
45202,81173,0
94244,28302,0
58085,66478,0
30809,96798,1
55545,14474,0
66307,73430,0
79705,87885,0
78128,11111,1
81112,23937,0
87949,24130,0
68883,61842,0
84736,94409,0
66780,46880,0
75607,70544,0
46610,91911,0
99576,65787,0
54957,14893,0
57651,41042,0
66815,21647,0
84842,21500,0
24551,38481,1
58623,50495,0
9957,19696,0
90451,97251,0
42731,74787,0
64306,39421,0
88504,52381,0
25855,91334,0
68162,69748,0
60065,36354,0
54566,35885,0
7642,82184,0
78971,38606,0
86565,75816,0
83472,68618,0
74012,41085,0
15012,29025,0
30992,97543,1
11881,73043,0
43944,99610,0
35443,13246,0
93368,33196,0
17808,48231,0
96072,90335,1
22861,38755,0
51293,29119,1
47016,66909,0
66644,20244,0
94185,86274,0
94234,52589,0
13977,18000,1
26180,2487,1
40467,56755,0
52032,79954,0
73507,29355,0
57651,82803,0
53634,32615,0
24786,57486,0
5728,8069,0
42964,50796,0
56363,30635,0
27990,7137,0
29437,27230,0
1809,93452,0
69214,95616,1
32879,36736,1
64074,66062,0
72375,88070,0
19479,66258,0
4965,33854,1
27360,13022,0
65478,50544,0
9811,90554,0
86991,19020,0
45883,45319,0
43861,11898,0
79281,93543,0
2301,48372,0
6645,18687,0
8643,29309,0
6393,35728,0
30153,19939,0
98023,67118,0
2040,5409,1
91239,1834,0
26099,89353,0
89266,34877,0
69829,94556,0
58846,88864,0
15700,20556,0
68901,79677,0
42651,47840,0
20103,89612,0
61748,98882,0
2708,37906,0
14744,70728,0
11507,67420,0
36737,12363,0
24413,89031,0
91872,61824,0
93377,43206,0
74709,63955,0
59487,75108,0
94679,19592,0
32772,8702,0
9218,46696,0
47410,36958,0
53641,90000,0
66136,57230,0
1564,47493,0
9821,10793,0
24996,33418,0
79608,17680,0
5539,65518,0
50313,32514,0
30263,9906,0
41929,79489,1
79533,83350,1
45302,97278,0
81890,50996,0
91044,13050,0
88136,16105,1
3497,73349,0
50403,56636,0
17888,27172,0
35458,45160,1
89364,15822,0
26720,37951,0
63262,93037,1
78461,67468,0
18752,61239,1
47426,89333,0
99918,65892,0
20352,79889,0
35480,95475,0
1240,38229,0
77576,59006,0
59898,79118,1
91105,34817,0
10423,71215,0
56114,80355,0
22252,2164,0
28715,47349,0
74472,23327,1
51731,58836,0
16034,85347,0
4527,32554,0
45061,41864,0
27636,29884,0
9824,49337,0
38943,89181,0
91577,59732,0
95495,10415,0
74511,93790,0
48410,58173,0
95669,11483,0
15732,50692,0
60372,89781,0
45307,36659,0
52230,51138,0
8983,61717,0
76237,78913,0
43562,12742,0
92820,23944,1
80474,79828,0
59615,54117,1
16471,50159,0
12686,87292,0
68690,37097,0
45915,87363,0
17738,14712,0
30073,83483,0
72043,83222,0
89126,90644,0
13529,57504,1
90176,37105,0
95191,58681,1
14395,26860,1
85997,92116,0
39645,79985,0
22278,85372,0
87287,27795,0
31961,56318,0
25808,66352,0
73035,10768,1
83859,56513,0
7067,84255,1
88409,74083,0
65195,13109,1
72686,68817,0
80869,76572,0
70227,55483,0
46489,41047,0
96266,6098,0
9169,90084,0
35703,68970,0
66007,17072,0
75195,98148,0
46614,8803,0
98140,61946,0
75645,40000,1
4908,10436,0
21563,11190,0
24434,9455,0
69992,36662,0
99409,92516,0
92224,52315,0
90220,68951,0
94621,89529,0
21084,86866,0
45521,55030,0
4034,5076,0
61080,75871,0
91163,29221,0
28675,23512,0
24547,95978,0
39087,94855,0
8155,43983,0
73049,19489,1
93808,36577,0
76169,42667,0
66010,79784,0
56365,22,0
881,85373,0
98152,7297,1
66080,8447,0
12246,14498,0
86759,8128,0
82910,57922,0
67668,81776,0
78748,34433,0
22562,8192,0
47150,64052,0
34582,8783,0
66765,73101,0
3842,55518,0
21763,18943,0
2431,5378,0
72984,47079,0
16174,40723,0
57708,25486,0
61682,49719,1
8949,79009,0
78655,18815,0
39869,20164,0
5417,48659,0
25658,81040,1
641,78092,0
50178,55178,0
65407,26920,0
51035,42281,0
61575,44871,0
47538,10179,0
88393,3966,0
40644,88022,0
21071,30583,0
80230,30934,0
72701,20839,0
93328,99016,0
47791,19334,0
84690,30164,0
89543,44989,0
80212,54378,0
53187,49159,1
9307,14544,0
63877,94204,0
50327,604,0
71444,59629,0
3031,67173,1
8421,25819,0
92339,26973,0
73267,12552,0
26354,62360,0
95933,98648,0
35214,51724,0
61628,26966,0
83469,11621,0
11891,38350,0
68807,6007,0
86163,9120,0
74727,85829,0
2637,76602,1
79710,87651,0
21637,91762,0
54601,7444,0
22148,48343,0
80659,99686,0
50156,17583,1
13666,98277,0
24987,74800,1
36825,10057,0
89728,66276,0
93796,5292,0
76450,73523,0
69781,13554,0
41270,73719,1
34853,58880,0
71691,73250,1
16713,97092,0
36151,3786,0
32186,80622,0
56998,17098,0
25958,41104,1
57316,55267,0
40496,67403,0
84915,48205,0
77238,13168,1
33151,30274,0
67915,62428,0
48114,75502,1
80348,54758,0
58666,43261,0
53718,26897,0
918,55985,0
37293,96698,0
12310,3983,0
80601,5740,0
27562,97013,0
34576,36740,0
97587,49042,1
76574,14924,0
96556,6954,0
76141,99843,0
33869,56236,0
65568,34541,0
14013,26801,0
9568,37561,0
67803,40369,0
86748,50224,1
69067,30209,0
94295,98149,1
13416,45206,0
17412,37199,0
44931,57096,0
71754,36279,0
90212,42761,0
51722,33558,0
52913,59929,0
66146,1332,1
5036,42777,0
70266,65102,0
15393,4384,1
46453,10330,0
58531,63698,0
47023,39000,0
10453,45334,0
44144,46565,0
40682,51897,0
27515,92371,0
52915,81315,0
20565,67859,0
28427,2573,0
46334,10292,1
53179,51060,0
21613,67195,0
76708,6037,1
71982,9263,0
92651,72759,0
26878,4958,0
34808,84799,0
99244,34807,0
1950,24308,0
6060,65392,0
20210,60775,0
22280,49918,1
37689,62932,0
69950,77010,0
13891,81792,0
64478,2261,0
31349,42430,1
54564,90594,0
6108,56781,0
47607,87447,0
33786,40875,0
29182,99681,0
18081,50092,0
26910,16816,0
60686,25377,0
40395,17645,0
89317,45033,0
28862,677,0
71540,54764,0
61663,15665,0
92369,95820,0
23768,29192,0
3906,4590,0
46595,56010,0
59793,53104,0
76701,81551,1
17079,54739,0
10915,96258,0
30540,53721,0
55964,49898,0
26326,28352,0
37503,62949,0
60181,70845,0
3342,21999,0
4891,46070,0
10397,60754,0
74955,91527,0
43641,41983,0
51621,23183,0
44486,97694,0
86443,70927,0
79243,20004,0
92134,87367,0
12206,28666,1
38145,63373,0
70645,60068,0
7115,29414,0
55145,34052,0
75987,36105,0
15152,47661,0
10933,45926,0
40595,27638,0
53835,661,0
94331,39480,0
59950,9186,0
60532,13230,0
52125,84217,0
85430,70593,0
8402,1401,0
34331,15270,0
13834,25646,0
38245,37839,0
54271,42585,0
29911,27468,1
23567,47719,0
49566,88274,0
29099,13083,1
26222,37307,0
58697,75787,0
21441,89742,0
82944,83645,0
49500,86527,1
10389,18356,0
36000,23999,0
21351,56602,0
70904,72055,0
87261,71840,0
31217,97288,1
18016,60448,0
76063,82915,0
85347,80323,1
19572,14885,0
73097,39821,0
8883,21963,0
45941,92828,0
94189,54035,0
14645,68080,0
90105,38439,0
32750,88848,0
28384,94638,0
86509,37576,1
84162,90460,0
88814,55082,1
70695,36494,1
32490,34167,0
21912,19133,0
20291,55524,0
17444,30176,0
96949,87011,0
86465,65976,1
57576,48628,0
61714,35908,0
58404,90162,0
20521,70975,0
20706,14123,0
79271,88381,0
32043,49618,0
92180,27829,0
33943,95299,0
66325,48102,0
34924,99144,0
73840,80368,0
20768,19671,0
57366,24290,0
23751,75187,0
4716,99807,0
48445,78401,1
45322,22811,0
57969,52028,0
55632,80923,0
51182,29883,0
94574,88052,1
73745,32438,0
94867,28761,0
65436,13066,0
93242,43721,1
1620,61144,0
2232,97613,1
807,51324,0
21921,80349,0
94832,4805,0
71005,40051,0
54787,10598,0
30142,42002,0
78790,71885,1
75425,49856,0
54792,42344,0
11486,98204,1
47097,69550,0
31892,35726,0
10447,21196,0
4325,94964,0
36440,90434,0
96062,16962,0
24213,79281,1
73957,3726,0
87796,19674,0
55592,87657,1
66304,34984,1
63403,3119,1
50129,14297,0
16241,6943,0
99458,24497,0
12545,94962,0
24873,72914,0
94756,27095,0
16520,56449,0
33478,80093,0
72564,12851,0
56496,14236,0
13607,33963,0
10268,69584,0
71485,51593,1
15845,7416,0
47553,3596,0
98422,56510,0
30176,22628,0
83492,85628,0
63591,92804,1
90468,52625,0
99450,24938,1
91522,13554,0
55482,45559,0
64107,81228,0
83023,54831,1
62144,28513,0
85646,90962,0
5326,94334,0
1772,73449,0
87171,61323,0
79443,27926,0
83129,3489,0
9259,26947,0
80771,89929,0
40756,6117,0
26040,51814,0
57235,54870,0
3001,6266,0
38031,21439,0
522,54778,0
56130,60608,0
54547,92834,0
80344,73764,0
41417,83511,0
13644,63755,0
16210,64866,0
63785,65099,0
96230,1661,0
54240,89833,0
58122,80223,0
56954,93465,0
44299,25272,0
17415,89453,0
26684,32229,0
20521,86548,0
96851,5724,0
34436,55499,0
82934,57033,0
20370,11374,0
8841,52626,0
31699,47585,1
67876,44619,0
86087,6254,0
85697,61089,0
21856,56555,0
17928,50373,0
14926,88296,0
2638,37705,1
70241,33597,0
21337,8117,1
6223,24275,0
94314,3315,0
76849,51459,1
15579,68788,0
68702,51029,0
99490,33799,0
81875,42514,0
16985,13827,0
27655,98512,0
73578,15422,0
90047,14812,0
47976,79251,0
68680,79330,0
32557,7027,0
55003,3407,1
30177,19972,0
7789,92947,0
61576,13025,0
34465,43877,0
24944,80626,0
87900,4641,1
26438,25018,0
74144,51863,0
39336,40937,0
5386,91015,0
82813,63068,1
53393,19808,0
55781,91884,0
83630,82676,0
82095,32869,0
21816,66096,0
31154,15385,0
7488,45088,0
90143,58880,0
29004,99121,0
12280,29759,0
43410,82527,0
38918,74321,0
98986,97858,0
11526,65713,0
57298,41185,0
53552,9614,0
17057,74615,0
61725,4507,0
4711,59989,0
89603,69884,0
19239,90377,1
1287,15633,0
19962,49006,0
51068,83917,0
95481,56284,0
98411,43246,0
54655,54081,0
68180,11546,0
87247,163,0
84856,63545,0
10039,26535,1
86402,34032,0
73271,23273,0
86697,69731,0
2575,75585,0
48360,91185,0
65928,68242,0
91131,25954,0
39888,37859,0
58585,15628,1
82681,18771,0
63963,34175,0
4470,67896,0
14910,52605,0
42348,97310,0
95891,11829,0
2414,78481,0
15201,48358,1
83847,43475,0
85592,12621,0
72823,79424,0
36079,39673,0
55690,99657,0
63523,1882,0
59225,63722,0
10889,62433,1
21034,38206,0
69038,23749,0
29644,50392,1
20909,42912,0
19685,20037,0
10651,42833,0
87101,951,1
98550,42829,0
45607,77685,1
49812,2978,0
49956,6352,0
72266,7184,0
21956,30107,0
91480,11376,0
91098,25949,0
86258,65490,0
73698,50129,0
72657,83650,0
1132,60065,0
52527,23626,0
85158,3938,0
4719,83528,1
76066,31607,0
11088,39921,1
91577,85497,0
58404,93449,0
85998,83905,1
4492,98411,0
78785,16337,0
87907,37691,0
81101,31352,0
16204,3772,1
98999,56170,0
40685,71813,0
65275,17701,0
97052,6127,0
33941,9439,0
1896,52992,0
47709,81243,0
11751,71744,0
290,9795,0
62194,97736,1
14365,3952,0
97412,68299,0
40738,53768,0
29480,55421,0
50132,74072,0
15671,73433,0
47091,60349,0
86421,9364,0
22418,64736,1
33339,8896,1
49494,79333,1
72971,12490,0
24598,28959,0
35139,64349,0
2150,21334,0
13946,18440,0
64607,26920,0
44800,44859,1
15008,70335,0
63636,75419,0
24880,38441,0
6120,49785,1
79149,3870,0
12507,58373,0
31940,64644,0
47753,98217,0
71521,2066,0
10660,1648,0
4249,83280,0
11537,26687,0
90049,5556,0
24933,84309,0
14398,58209,0
6431,9055,0
82039,13878,0
18957,14370,0
86309,6531,0
49952,92425,0
3811,48081,0
84576,22359,0
57712,49055,0
23118,85876,0
77875,51104,0
26959,58316,0
40165,25948,0
38081,93002,0
8547,49500,0
27095,83681,0
23411,9443,0
28237,60980,0
14224,31933,0
73453,60663,0
8178,88995,0
4702,40842,0
4581,59869,0
38969,91092,1
52052,95487,0
56602,27293,0
5517,36588,0
874,79698,0
33746,31932,1
39130,65760,0
58177,86981,0
12728,46132,0
11240,32078,0
18613,26136,0
60696,81215,0
17382,82695,1
34581,58719,0
31798,72621,0
37390,79499,0
74336,6546,0
29601,12581,0
88399,52354,0
2686,3086,0
43338,28589,0
90127,68616,0
25124,56946,1
63894,61723,0
22704,67826,0
75076,99258,0
31002,76637,0
65934,54683,0
38895,70966,0
77854,77938,0
59163,28098,0
68681,14577,0
66549,35622,0
60747,221,0
5049,87497,0
6068,70760,0
61279,60645,1
58607,26894,0
80764,12712,0
44930,43755,0
90638,51930,0
61064,44728,1
27034,41931,0
90297,31214,0
65563,78008,0
46264,38513,0
43544,38614,0
97090,99845,0
70017,500,0
73277,63250,0
59737,30164,0
23578,34841,0
6171,48204,0
35743,72711,0
41845,35779,0
67306,91457,0
95914,4089,0
18202,67135,0
91425,37609,0
45215,40488,0
74618,6483,0
1635,38595,1
30159,71808,0
79910,55752,0
26114,47952,0
2032,14380,0
47723,90764,0
11261,14406,0
70650,73160,0
70492,74706,0
93485,69385,1
20702,29460,0
39403,38156,0
57129,48095,0
7716,98190,0
2679,44345,0
91225,56976,0
55693,58485,0
67097,56561,0
69607,54466,0
36823,31537,0
89977,75597,0
43949,44747,0
25812,99823,1
50108,31203,0
49968,76697,0
91233,77030,0
52462,12297,0
88606,8846,0
12650,48103,0
83110,82434,0
20001,62675,0
48745,56314,0
92904,16909,0
75160,97692,1
2526,58168,0
52145,72763,0
45824,14539,0
22656,47383,0
94495,6511,0
8929,17514,0
86319,36251,0
81608,44146,0
14565,62998,0
48434,96305,0
78242,25883,0
2634,80326,0
33068,84297,0
89376,34144,0
44204,39982,0
58051,7977,0
31465,74844,0
74647,2117,0
7186,91444,0
55173,23915,0
18116,1204,0
30848,63459,0
3816,80160,0
34552,733,0
5960,1243,0
25296,68881,0
76640,85991,0
84770,84536,0
99528,36535,1
46892,2089,1
45476,3319,0
86686,92066,1
61705,94506,0
39690,56657,0
30675,32828,0
71171,24613,0
63283,27811,0
36440,74074,0
78324,1038,0
57262,30465,0
22088,62413,1
30555,3349,0
99289,95179,0
51456,56119,0
52,8657,0
65701,72933,0
81044,76500,0
58290,84221,0
84699,71180,0
42554,66737,0
91036,32281,0
41301,64595,0
63567,59741,0
83241,91552,0
72791,47071,0
49367,72835,0
70868,22899,0
51840,57969,0
73354,73056,0
44560,26289,0
57264,96475,0
64796,79356,0
49666,10743,0
17256,10273,0
8043,46343,0
25703,49020,0
4403,98335,0
57765,99108,1
75293,86386,0
7174,98902,1
79725,79899,0
37261,97165,0
35361,36440,0
28215,57058,0
80024,18845,0
31800,71138,0
62016,60616,0
79275,32085,0
46303,64254,1
24069,28948,0
78093,84806,0
43912,63537,0
463,7307,0
5811,142,0
97506,95887,0
90554,11422,0
26340,52003,0
24418,46620,0
46564,28260,0
65912,87256,1
4398,61842,0
80165,48564,0
5370,43393,0
33892,94462,0
44726,71443,0
35953,78242,0
99040,99750,0
26741,13093,0
73168,11356,0
25864,5728,1
3961,26363,0
8428,48262,0
77197,10928,0
77308,34937,1
41007,39771,0
74136,59818,0
2852,64570,0
28070,69882,1
83405,41424,0
18115,73331,0
11934,81045,0
96586,98775,0
29480,86243,0
60003,73984,0
20965,15731,0
96545,97884,0
87067,18653,0
98823,6688,0
71593,12433,0
28094,38199,1
83401,12633,0
52897,58575,0
38306,42304,0
35567,92376,0
19236,84674,1
24174,88532,1
6216,58519,0
64675,37980,0
73380,84846,0
19190,7314,0
24735,5351,0
33792,36074,1
46568,59684,0
25784,59064,0
2937,9835,0
38333,82575,0
94299,6855,0
94585,94771,0
55220,58000,0
42813,19707,0
26007,6489,0
40075,97361,0
90205,43218,0
66666,60196,1
91271,76410,0
30754,53418,0
33503,75152,0
17035,68064,0
12711,79472,0
49356,45196,0
46951,94133,0
19500,52563,0
52553,11868,0
98959,23176,0
56798,82231,0
73146,12345,0
20092,40613,0
81191,98206,0
66405,50663,0
72872,60586,0
1296,86330,0
21803,27059,0
34198,80639,0
90753,86106,0
57930,7793,0
2867,37554,0
82213,472,0
7051,35003,0
60919,60057,0
63321,46244,0
11156,99999,0
48746,89619,0
55559,668,0
13014,99196,0
49082,94723,1
76107,3343,0
41586,8564,0
95026,37379,0
64751,9853,0
91510,40221,0
62869,79601,0
89432,84356,0
25590,54185,0
94802,91238,0
76663,44574,0
50848,53335,0
4311,9836,1
40854,79967,1
32657,4339,0
91688,68086,0
33838,34059,0
26077,96434,0
64675,61469,0
30275,62716,0
75506,26819,0
28802,90260,0
87955,76206,0
50917,39170,0
76735,27076,1
80935,36329,1
99255,70486,0
56103,23081,0
33671,25516,0
43615,65207,0
13427,68713,0
54347,10936,0
22872,94002,0
47986,82194,0
84860,53606,0
21772,32632,0
26995,56638,0
62917,35247,0
35419,67735,0
63163,13200,0
2533,53466,0
90697,31500,0
78722,45697,0
49027,81788,1
687,20194,1
267,44499,0
55239,61240,0
58281,34335,0
56422,51656,0
9273,72718,1
32269,9188,0
324,12161,1
88679,24284,0
55876,58376,0
98577,61663,0
96181,33921,0
30540,63608,0
9020,51373,0
83318,63650,0
94506,27375,0
86831,20377,0
38680,5084,0
93142,13701,1
77426,74251,1
40815,8272,0
32072,60103,0
54752,97992,0
39968,69795,0
65639,1727,0
94816,88261,0
94258,79776,0
91761,97410,0
79481,33112,0
11889,77745,0
80769,51857,0
44715,29120,0
14689,65133,0
85695,27286,0
87764,75792,0
54746,38,0
47361,20146,0
3773,13616,0
44594,82787,0
96648,16200,0
92551,632,0
76428,23102,0
40198,38160,0
21245,46936,0
65340,84228,0
75935,29242,0
65338,75495,0
26379,82259,0
72366,64474,0
7380,53059,0
43803,72379,0
74520,81047,1
36596,62560,0
1100,47767,0
67199,23409,0
50358,77034,0
52435,79341,0
69154,5571,0
63951,99572,0
51692,65727,0
88882,49645,1
21408,77693,0
36685,95283,0
88105,1697,0
75006,48687,0
29254,39042,0
7074,67015,0
84475,19980,0
47996,87342,0
76754,68643,0
82282,99741,0
33495,72324,0
93649,92138,0
22316,14084,1
8673,26556,1
56235,94955,0
38127,58716,0
92068,76235,0
89528,20947,0
31795,39683,0
94664,26733,1
40525,37842,0
93415,92273,0
6276,78284,1
10771,27847,0
11041,49925,0
6665,11019,1
37556,27733,0
19030,27094,0
41235,51717,1
88881,36813,0
72243,50149,0
6476,70576,1
41503,6696,0
31551,33240,0
75846,36395,1
60194,70257,0
47462,63575,0
98015,20405,0
4113,24975,1
22433,14123,0
96769,45679,0
53558,2327,1
96172,66180,0
6181,8183,0
51083,24297,0
69272,95085,0
45378,48891,0
49197,65466,0
69116,59826,0
29952,55172,0
90748,9796,0
12592,62316,0
97549,28003,0
80049,35430,0
93505,30275,0
61357,76558,0
59906,88651,0
27834,19384,0
17390,25875,0
37014,34560,0
50638,24860,0
38858,66140,0
37589,79221,0
44136,43790,0
90420,91882,0
5824,37078,0
81443,76358,0
71010,11420,0
46818,83864,0
91729,40601,0
73443,10190,0
29642,21879,0
29974,35237,0
50593,20889,0
40717,83022,1
44808,55328,0
99735,14872,0
83992,63942,1
73493,74087,0
90620,92307,0
15307,37938,0
86690,43984,1
38258,79334,0
86489,43683,0
75135,97229,1
25492,90011,0
12795,86835,0
17724,16163,0
16180,17787,0
74599,25295,0
20640,98566,0
2405,97998,0
25093,98043,0
74363,64645,1
13277,84297,0
61495,69782,0
25355,53503,0
86888,93627,1
4796,1312,1
11912,2541,0
27334,24967,0
76999,53365,0
54759,39694,0
4175,29867,0
1935,40874,0
22205,82942,0
16239,36414,0
59908,43764,0
7386,45128,0
17656,57338,0
17581,20141,0
53463,82777,0
40937,70822,0
69969,32117,0
22050,52113,0
11309,15114,0
45517,75926,0
22223,45039,0
72011,22274,0
55634,51080,1
81906,94259,0
5927,47720,1
15010,16987,1
73250,61008,0
52043,23531,0
93110,26782,0
87133,96397,0
84905,78079,1
18867,86511,0
38237,34861,0
47832,35956,0
90289,57467,0
9430,53372,1
2557,38605,0
7409,89524,0
66434,26109,0
56002,4198,0
49175,63783,0
16214,14349,0
42194,96854,1
93575,74573,0
84858,30558,0
76693,89723,0
63391,70174,0
22226,29695,1
41286,54605,0
88904,8522,0
55314,87492,0
25009,39361,0
69560,48927,0
96784,76468,0
95633,36951,0
86746,25111,0
31964,40713,0
74904,7222,0
83601,87293,0
82793,14302,0
51991,13457,0
46376,50391,1
16579,7175,0
51064,11126,0
48613,26046,0
31310,1348,0
90938,89209,0
1658,58326,0
50482,63266,0
96329,24406,0
46723,73421,0
